
 Morse potential parameters:
 De =  10.981     eV
 alpha  =  2.3256    /Angst

 Morse potential parameters:
 De =  3.6827     eV
 alpha  =  2.8098    /Angst
  Beta:   2.32562416  2.80981623 /Angst
  K:      163.266371  78.257731
  Re:     1.12829995  1.23500001 Angst
 Nmax = 19 19
 WARNING: SUM of FCFs = 0.56714     for v"= 12
       13 ->  0 ,  38959.72 ,  1.56522E-08 ,  256.68     ,  9.25598E+05
       13 ->  1 ,  40439.12 ,  2.66485E-06 ,  247.29     ,  1.76229E+08
       13 ->  2 ,  41879.72 ,  1.47512E-04 ,  238.78     ,  1.08352E+10
       13 ->  3 ,  43281.52 ,  3.36178E-03 ,  231.05     ,  2.72569E+11
       13 ->  4 ,  44644.52 ,  3.25203E-02 ,  223.99     ,  2.89373E+12
       13 ->  5 ,  45968.72 ,  0.12004     ,  217.54     ,  1.16603E+13
       13 ->  6 ,  47254.12 ,  0.11012     ,  211.62     ,  1.16195E+13
       13 ->  7 ,  48500.72 ,  7.15652E-04 ,  206.18     ,  8.16481E+10
       13 ->  8 ,  49708.52 ,  7.94439E-02 ,  201.17     ,  9.75782E+12
       13 ->  9 ,  50877.52 ,  1.86564E-03 ,  196.55     ,  2.45700E+11
       13 -> 10 ,  52007.72 ,  4.85861E-02 ,  192.28     ,  6.83464E+12
       13 -> 11 ,  53099.12 ,  3.00038E-02 ,  188.33     ,  4.49199E+12
       13 -> 12 ,  54151.72 ,  1.99599E-03 ,  184.67     ,  3.16953E+11
       13 -> 13 ,  55165.52 ,  3.67346E-02 ,  181.27     ,  6.16706E+12
       13 -> 14 ,  56140.52 ,  3.16333E-02 ,  178.12     ,  5.59723E+12
       13 -> 15 ,  57076.72 ,  3.25531E-03 ,  175.20     ,  6.05298E+11
       13 -> 16 ,  57974.12 ,  5.76118E-03 ,  172.49     ,  1.12257E+12
       13 -> 17 ,  58832.72 ,  2.45572E-02 ,  169.97     ,  5.00076E+12
       13 -> 18 ,  59652.52 ,  2.83040E-02 ,  167.64     ,  6.00805E+12
       13 -> 19 ,  60433.52 ,  1.58437E-02 ,  165.47     ,  3.49696E+12
 WARNING: SUM of FCFs = 0.57489     for v"= 13
       14 ->  0 ,  37162.03 ,  1.26443E-09 ,  269.09     ,   64892.    
       14 ->  1 ,  38641.43 ,  2.89124E-07 ,  258.79     ,  1.66819E+07
